College,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_trans,Outstate_Tier,Outstate_Tier_Encoded,Private_Encoded,Accept_trans_scaled,Enroll_trans_scaled,Top10perc_trans_scaled,F.Undergrad_trans_scaled,P.Undergrad_trans_scaled,Outstate_trans_scaled,Books_trans_scaled,Personal_trans_scaled,PhD_trans_scaled,Terminal_trans_scaled,S.F.Ratio_trans_scaled,perc.alumni_trans_scaled,Expend_trans_scaled,Outstate_Tier_Encoded_scaled,Accept_Rate_scaled
Salem-Teikyo University,Yes,489,384,120,23,52,700,45,10575,3952,400,620,46.0,24,13.0,9,8946,98,4.985153042828724,Medium,1,1,-1.1891273623576988,-1.5689248347768936,-0.053119072030679164,-1.114362426580797,-1.1507160945452137,0.1607436883483082,-1.0385747644227592,-1.3372646172018097,-1.5856896657426467,-2.32584996579349,-0.22412911897517096,-1.18236541463741,0.15732135635104066,0.3581403891754813,0.26085686514923007
Salem College,Yes,335,284,132,28,69,534,216,10475,6300,500,2000,68.0,68,11.2,46,9599,60,4.7407779892098,Medium,1,1,-1.5239487761268324,-1.4444518445039682,0.2564541555541443,-1.4688665677704165,-0.27448654623298974,0.1362821565272364,-0.2291946039516519,1.066451766681205,-0.4189723100864871,-0.9283307329438812,-0.7065095991630403,1.6450848531462385,0.3326309800566427,0.3581403891754813,0.6858990294823585
Salisbury State University,No,4216,2290,736,20,52,4296,1027,5130,4690,600,1450,73.0,75,17.9,18,5125,56,6.255771851650044,Low,0,0,0.6558945681362287,0.5139156195908633,-0.2637884142137955,0.7890954192905252,0.7419671210529585,-1.4912463226655415,0.4496014388117547,0.3855304303319002,-0.09060810988813835,-0.4912534379026085,0.9720449849419147,-0.2501326687269887,-1.4921783297372369,-1.0987972149572356,-1.3860274603919156
Samford University,Yes,1680,1395,691,34,76,2959,402,8236,3700,569,1650,75.0,75,14.7,17,9533,61,5.737353882079775,Low,0,1,0.16639343476430155,0.4507732493389179,0.5776799288914052,0.4571466728643761,0.11182218825857136,-0.4570212155969449,0.2504488257850399,0.6571749645449183,0.0472975055627926,-0.4912534379026085,0.20805976907672294,-0.3398815888114029,0.3157571241291543,-1.0987972149572356,0.5675115553117481
San Diego State University,No,9402,7020,2151,20,70,16407,5550,8384,5110,612,2400,87.0,93,19.5,7,7930,41,6.680206733913365,Low,0,0,1.7022770453111598,1.4988219823502467,-0.2637884142137955,1.78146479342251,2.033462656595394,-0.4147381473745046,0.524292089495936,1.4597682930680167,0.9534892875353681,0.9692990979140862,1.333904627868098,-1.4463049754933548,-0.15864088609362925,-1.0987972149572356,-0.0018914340999883132
Santa Clara University,Yes,4019,2779,888,40,73,3891,128,13584,5928,630,1278,88.0,92,13.9,19,10872,100,6.229656215050266,Medium,1,1,0.8425205751279092,0.6982369196588913,0.8591123720558882,0.7035607931359539,-0.5819923517098771,0.835008919022907,0.6339700077405097,0.12257708758583981,1.0351018728628827,0.8746535950171559,0.007245147886748601,-0.16286735762255852,0.6265873133132989,0.3581403891754813,-0.37726998075345
Sarah Lawrence College,Yes,1380,768,263,57,82,1000,105,19300,6694,600,700,89.0,93,6.1,18,14779,83,5.621943561393571,High,2,1,-0.44576356091520436,-0.5963778302123304,1.51453184767177,-0.6781964875177116,-0.694309287317495,1.8838544256866507,0.4496014388117547,-1.09776212520345,1.1176527018812943,0.9692990979140862,-2.2757615951837606,-0.2501326687269887,1.2718852721740328,1.8150779933081982,-1.2951973889443844
Savannah Coll. of Art and Design,Yes,1109,688,386,20,65,1897,208,8325,5000,1200,1600,14.0,98,16.1,26,6874,55,5.491722699819546,Low,0,1,-0.5613676660185738,-0.16179079217954367,-0.2637884142137955,0.02421824117137407,-0.2972019675334946,-0.4315349946892218,3.1807271541080584,0.5922469197789686,-2.4757229757064487,1.467641878959388,0.5495374102901839,0.3918121831278882,-0.560957095452124,-1.0987972149572356,-0.8608234292812994
Schreiner College,Yes,584,413,131,19,51,521,99,8955,5900,500,1488,51.0,56,11.8,23,8545,52,5.097561436590215,Medium,1,1,-1.1093621948607542,-1.4543166003436572,-0.3392340437249904,-1.5021998597412747,-0.7272538841097254,-0.25605278437406587,-0.2291946039516519,0.4397081364883677,-1.3602908492103485,-1.5240531582747878,-0.5425747226939668,0.16480224108923644,0.03955301857300391,0.3581403891754813,-0.27029545708802344
Scripps College,Yes,855,632,139,60,83,569,7,17238,7350,600,800,95.0,100,8.2,41,18372,73,5.334067296052583,High,2,1,-0.6511950387556509,-1.3777263776980513,1.6144757210802636,-1.3838278284984231,-2.028489116527091,1.5325467164599382,0.4496014388117547,-0.8317407990918487,1.632664244935875,1.6789026453905742,-1.5841549225823564,1.3638859589907049,1.6684027996412942,1.8150779933081982,-0.05269343181828962
Seattle Pacific University,Yes,1183,1016,411,42,82,1922,704,12669,4875,600,1250,83.0,85,16.8,20,10368,66,5.530413604384243,Medium,1,1,-0.15560473931050273,-0.09311187024081621,0.9459121453121655,0.03757918532039625,0.4812260334227036,0.6413757165310602,0.4496014388117547,0.07669669114387034,0.6364201082318471,0.25767565625110594,0.7159264724323372,-0.07789765626183243,0.516877927903643,0.3581403891754813,0.7612159354019672
Seattle University,Yes,2115,1540,494,28,72,2993,347,12825,4375,500,1500,85.0,85,12.2,16,10175,89,5.870366476540894,Medium,1,1,0.26539781885889796,0.10442341073364286,0.2564541555541443,0.4677262628088088,0.01816909685153841,0.6750238258559333,-0.2291946039516519,0.4565508868862346,0.7930785944456105,0.25767565625110594,-0.43508339754859504,-0.4323290036172367,0.4726613226772955,0.3581403891754813,-0.12785129095070902
Seton Hall University,Yes,4576,3565,1000,16,36,4384,1530,12000,6484,650,1000,81.0,84,14.4,15,10080,64,6.300278246047476,Medium,1,1,1.079049288709892,0.8121438225591208,-0.5849046607537621,0.8063838390011772,1.0279763910974948,0.49390607097335004,0.7526774067369608,-0.38127720177114266,0.4835133023364041,0.17590711389826053,0.1332649014169342,-0.5277223720549751,0.4504184957636033,0.3581403891754813,0.21860517528585882
Seton Hill College,Yes,936,794,197,24,56,752,210,11240,4180,350,2000,71.0,71,11.2,37,10065,71,5.38926710008475,Medium,1,1,-0.4109469616784924,-0.9409730328969353,0.012544204192919739,-1.0239816712165557,-0.29145025136329783,0.3196686173908399,-1.5119094043589478,1.066451766681205,-0.2247648828620271,-0.7494672137091747,-0.7065095991630403,1.1257980885897985,0.4468768985352348,0.3581403891754813,0.6895001929484453
Shippensburg University of Penn.,No,5818,3281,1116,14,53,5268,300,7844,3504,450,1700,80.0,83,18.8,13,6719,72,6.4291920233596,Low,0,0,1.0006667489086531,0.9155596562765704,-0.7684736752694478,0.9595501418986464,-0.07314506384833197,-0.5714816336528199,-0.6142542984789047,0.720306207993199,0.4084666114840554,0.09569733284866454,1.1770700285932776,-0.7285459060471434,-0.6280984021063717,-1.0987972149572356,-1.2447396109936277
Shorter College,Yes,540,445,165,23,70,1115,111,7210,3600,500,2000,62.0,65,13.2,18,7356,58,5.048144643531532,Low,0,1,-1.028017032280427,-1.16005292130857,-0.053119072030679164,-0.5517248463097829,-0.6630195489235102,-0.7648398586414817,-0.2291946039516519,1.066451766681205,-0.7820953142680762,-1.094880026424442,-0.17218743851993448,-0.2501326687269887,-0.3662788831444254,-1.0987972149572356,0.5247722737567627
Siena College,Yes,2961,1932,628,24,68,2669,616,10800,5100,575,1090,71.0,82,14.1,42,8189,100,6.06076885566767,Medium,1,1,0.4898972425203747,0.35392232914144955,0.012544204192919739,0.3604229752565132,0.3913281850542212,0.2152318024408838,0.2897201272175073,-0.20530535546750656,-0.2247648828620271,0.01703484187169807,0.0578612934555406,1.4214971999277994,-0.07237775097556182,0.3581403891754813,-0.6424456417672785
Siena Heights College,Yes,464,419,183,10,31,686,287,9240,3880,475,1090,29.0,49,7.2,17,9431,47,4.951647650301886,Medium,1,1,-1.0936076179271197,-1.031360136383057,-1.204141438433242,-1.1401016856010957,-0.10067963175366583,-0.17932884992884388,-0.41730816701513446,-0.20530535546750656,-2.177363991742446,-1.7894061555299154,-1.9036274414904173,-0.3398815888114029,0.2893218839079174,0.3581403891754813,1.0617669129675793
Simmons College,Yes,1003,782,295,23,53,1144,160,16160,6950,500,1200,74.0,81,8.9,33,14086,79,5.431184922541033,High,2,1,-0.4268623025465531,-0.4636302335001798,-0.053119072030679164,-0.5223295887704753,-0.45279577970094953,1.3377930819000552,-0.2291946039516519,-0.007652219826546156,-0.022123945179242006,-0.060091883356808096,-1.3695004894439946,0.8739402534841448,1.1778949762804045,1.8150779933081982,0.2226615984296445
Simpson College,Yes,1016,872,300,27,57,1116,602,11250,4980,550,1400,66.0,73,15.8,36,7411,70,5.438969687161919,Medium,1,1,-0.3133841333293103,-0.44439459704764983,0.19803987368047105,-0.5506957651927538,0.375970200174883,0.32201070401890103,0.12366360001576755,0.31220519615957604,-0.5437597006270006,-0.6232192944825511,0.47736869024981116,1.0642129526815685,-0.3453136948940068,0.3581403891754813,0.7573674852694277
Sioux Falls College,Yes,437,400,211,13,35,614,271,8990,3064,500,1700,73.0,73,14.8,7,7881,48,4.913213830182881,Medium,1,1,-1.144353341375339,-0.8577084569624351,-0.8676768730139961,-1.2834169861994247,-0.13615489828360278,-0.24654493376420988,-0.2291946039516519,0.720306207993199,-0.09060810988813835,-0.6232192944825511,0.23285911133526874,-1.4463049754933548,-0.17545112803170976,0.3581403891754813,1.145534215031598
Skidmore College,Yes,4293,2728,591,25,62,2322,263,18710,5970,500,700,87.0,92,12.7,29,14837,81,6.265625495837222,High,2,1,0.824767703408373,0.2916615434487778,0.07620224590010687,0.2263071548731504,-0.15460623362821735,1.7859617765642195,-0.2291946039516519,-1.09776212520345,0.9534892875353681,0.8746535950171559,-0.3026284436876273,0.605737985971725,1.2794433361044744,1.8150779933081982,-0.7582833114086401
Smith College,Yes,2925,1598,632,51,88,2479,95,18820,6390,500,1050,85.0,97,10.3,44,21199,90,6.053928059768188,High,2,1,0.302238201527321,0.3603987922767181,1.3022664532279355,0.2898194000256918,-0.7502317576043804,1.804365188179075,-0.2291946039516519,-0.2817874146954495,0.7930785944456105,1.3645882269351624,-0.9589736432806009,1.5346153654579844,1.9048062344810985,1.8150779933081982,-1.3645600605958388
South Dakota State University,No,2807,2589,1701,13,37,7000,1103,3811,2190,500,1970,62.0,65,15.0,29,5084,67,6.030855262240893,Low,0,0,0.7745204808089032,1.296900794609678,-0.8676768730139961,1.1847604028803445,0.7923652481466137,-2.059775469724659,-0.2291946039516519,1.0340854665598658,-0.7820953142680762,-1.094880026424442,0.2822630870249347,0.605737985971725,-1.519795119465329,-1.0987972149572356,1.1931856919173844
Southeast Missouri State University,No,2281,1870,1408,18,43,6553,1246,4680,3540,200,2150,75.0,76,17.1,8,5916,45,5.91353055631488,Low,0,0,0.4578234048506133,1.1288983485059891,-0.41769469988544683,1.1337228623767779,0.8792484284109215,-1.6730878145462138,-3.409405941609676,1.221831296486603,0.0472975055627926,-0.4230962065588109,0.7864078276084665,-1.310419180097965,-1.0184353103807793,-1.0987972149572356,0.4958067189947005
Southeastern Oklahoma State Univ.,No,818,700,447,20,50,2962,651,3738,2619,450,1022,55.0,59,19.6,9,4444,53,5.306955581419591,Low,0,0,-0.543137063225423,-0.002249779794150835,-0.2637884142137955,0.45808611322283593,0.4283890725211731,-2.094801585568201,-0.6142542984789047,-0.3369469917441505,-1.1631383334388996,-1.392393977623881,1.3561294433902287,-1.18236541463741,-2.0007340874946853,-1.0987972149572356,0.7402121318280361
Southern California College,Yes,385,340,193,18,38,784,127,9520,4124,630,1818,63.0,65,18.6,11,8219,43,4.831441436283184,Medium,1,1,-1.3233585876454557,-0.9660226653453975,-0.41769469988544683,-0.9720676921023219,-0.5864818062904431,-0.10545044905563535,0.6339700077405097,0.8627345908343734,-0.7239160936184083,-1.094880026424442,1.1318449172048743,-0.9453261344609437,-0.06265763990760014,0.3581403891754813,0.9263988238715486
Southern Illinois University at Edwardsville,No,2540,2195,994,13,40,6063,2550,5472,3598,221,2216,76.0,81,16.5,8,7498,43,5.97456201482484,Low,0,0,0.6147038740207369,0.8064226068616909,-0.8676768730139961,1.0726586931778377,1.4113477472292013,-1.3599443666311688,-3.080803144082605,1.287039834555552,0.1176563164912192,-0.060091883356808096,0.6449537276656453,-1.310419180097965,-0.31263605499622954,-1.0987972149572356,0.7975385132705495
Southern Methodist University,Yes,4301,3455,1166,41,69,4892,387,12772,5078,576,1802,74.0,88,13.5,17,12726,72,6.266638362205801,Medium,1,1,1.0495097929786241,0.9563739256719735,0.9029060992795955,0.8985451877342986,0.08748542507226617,0.6636224056253339,0.2962306033273428,0.8439328178309354,-0.022123945179242006,0.5124477851823425,-0.09484535878691201,-0.3398815888114029,0.9709396056342343,0.3581403891754813,0.383471509231091
Southwest Baptist University,Yes,1093,1093,642,12,32,1770,967,7070,2500,400,1000,52.0,54,15.9,13,4718,71,5.482992965385121,Low,0,1,-0.08077771585910469,0.3763852417252471,-0.9727316677869278,-0.04713733830372159,0.6997460345745058,-0.8090303493988384,-1.0385747644227592,-0.38127720177114266,-1.3124058333016602,-1.6057345224000523,0.5014836937996878,-0.7285459060471434,-1.7825270369807842,-1.0987972149572356,1.7214721572963376
Southwest Missouri State University,No,6118,5254,3204,15,37,13131,3374,4740,2590,500,1360,70.0,75,19.9,11,4632,56,6.455899964164189,Low,0,0,1.4393257349620727,1.825394660334301,-0.6744109272506593,1.636015070516017,1.6298472710186849,-1.648196767844163,-0.2291946039516519,0.2517777882948348,-0.2904376445599966,-0.4912534379026085,1.4225407001032166,-0.9453261344609437,-1.848867906724183,-1.0987972149572356,0.7608343539821752
Southwest State University,No,1047,938,511,13,33,2091,546,4285,2750,600,1800,58.0,75,16.5,31,6591,51,5.4571101885178965,Low,0,0,-0.23785724084781085,0.14015464358450822,-0.8676768730139961,0.12267183387033917,0.31113086035934406,-1.8424294119400952,0.4496014388117547,0.8415717373961816,-1.0054500100654609,-0.4912534379026085,0.6449537276656453,0.7420738947418721,-0.6853714445615342,-1.0987972149572356,1.0133059164564506
Southwestern Adventist College,Yes,321,318,172,11,27,620,280,7536,3736,430,1651,44.0,77,13.0,12,5309,36,4.712771656048186,Low,0,1,-1.397625298647024,-1.1081651194371072,-1.0845174670653988,-1.2707084099456118,-0.11597494630920409,-0.6640800050053582,-0.778798320740619,0.6584548487864337,-1.669305736682963,-0.35347352257287784,-0.22412911897517096,-0.8347120348951067,-1.3723144124588043,-1.0987972149572356,1.657899315475249
Southwestern College,Yes,213,155,75,28,66,504,147,7200,3532,550,1500,56.0,56,11.8,12,7818,52,4.4392139309599905,Low,0,1,-2.217506187933938,-2.2100771223137294,0.2564541555541443,-1.5473521170315896,-0.5021953986806045,-0.7679775314726306,0.12366360001576755,0.4565508868862346,-1.1115113391571876,-1.5240531582747878,-0.5425747226939668,-0.8347120348951067,-0.19730266804351285,-1.0987972149572356,-0.13079571285238933
Southwestern University,Yes,1244,912,352,44,77,1177,43,11850,4675,600,1050,83.0,89,11.3,35,12995,67,5.560403645744977,Medium,1,1,-0.2669108350324584,-0.26390684607092774,1.0296888476949617,-0.4899652184772995,-1.1741414143251225,0.4601038015829847,0.4496014388117547,-0.2817874146954495,0.6364201082318471,0.6005650532112241,-0.6789541283407586,1.0017342937327451,1.0145124645762948,0.3581403891754813,-0.09393108454640167
Spalding University,Yes,283,201,97,10,45,589,263,8400,2800,600,900,50.0,56,10.6,40,6860,89,4.629604188820239,Low,0,1,-1.9162948501520833,-1.8534678545232153,-1.204141438433242,-1.338047372568333,-0.15460623362821735,-0.4101964618018934,0.4496014388117547,-0.5948985251698033,-1.407240633156519,-1.5240531582747878,-0.8738990280930917,1.3055390172857926,-0.5669252096684051,-1.0987972149572356,-0.24951057817445854
Spelman College,Yes,3713,1237,443,47,83,1971,107,7000,5565,660,2400,73.0,80,12.5,18,9988,65,6.186237251674158,Low,0,1,0.0451312116977256,-0.011921071700316801,1.1501937769220463,0.06316247116920436,-0.6837042616691059,-0.8313414029239493,0.8108421980583805,1.4597682930680167,-0.09060810988813835,-0.1356944211524122,-0.3553625238528725,-0.2501326687269887,0.42856772559235085,-1.0987972149572356,-2.8146119066263036
Spring Arbor College,Yes,372,362,181,15,32,1501,353,8600,3550,385,665,48.0,48,15.4,9,10938,49,4.809140238772887,Low,0,1,-1.2540611970532525,-1.0449219639106846,-0.6744109272506593,-0.22130436128755065,0.029011606226874504,-0.3538989000342419,-1.1748916400000111,-1.1992509494542094,-1.498334943952575,-1.8227310098814986,0.38030884250552255,-1.18236541463741,0.6403740388419804,-1.0987972149572356,1.5386147896926676
St. Bonaventure University,Yes,1489,1313,375,13,45,1688,131,10456,4927,500,1050,91.0,91,17.7,32,9828,78,5.666741337029922,Medium,1,1,0.10540698529324828,-0.19365405258009072,-0.8676768730139961,-0.09661155750627902,-0.5687111330584819,0.13161714176266778,-0.2291946039516519,-0.2817874146954495,1.285569340238181,0.7816568116943878,0.9259436201670271,0.808539510579746,0.3898173416349145,0.3581403891754813,0.9174400839754853
St. John's College,Yes,323,278,122,31,51,393,4,16150,5450,275,800,63.0,72,7.2,26,15622,64,4.716851916203819,High,2,1,-1.5479143941679678,-1.5472072638375063,0.42285937607467217,-1.896599640326986,-2.2624229781868515,1.3359470725190887,-2.3464134104331125,-0.8317407990918487,-0.7239160936184083,-0.6870519494859656,-1.9036274414904173,0.3918121831278882,1.377446398926898,1.8150779933081982,0.7737841282915574
St. John Fisher College,Yes,1368,1064,354,19,51,1687,677,10570,5600,400,800,86.0,81,14.5,29,7908,66,5.616781093526072,Medium,1,1,-0.10827764340973488,-0.25759044142391496,-0.3392340437249904,-0.0972328788245323,0.45477488433068797,0.15952422946725292,-1.0385747644227592,-0.8317407990918487,0.8728148827034736,-0.060091883356808096,0.15826329539749684,0.605737985971725,-0.16616846827358223,0.3581403891754813,0.20985125177266487
St. Lawrence University,Yes,2753,1820,505,31,56,1801,45,18720,5730,650,825,90.0,94,11.5,38,14980,85,6.019947060528106,High,2,1,0.431117950379452,0.1277022693310842,0.42285937607467217,-0.029156532479061418,-1.1507160945452137,1.7876377464578235,0.7526774067369608,-0.7700634020695872,1.2011418370759805,1.0656043502924986,-0.6241261617099947,1.186525502100285,1.2978847122133261,1.8150779933081982,-0.5838458128602702
St. Martin's College,Yes,191,165,63,5,25,494,574,11550,4270,300,500,43.0,77,14.5,8,9209,40,4.365117561379936,Medium,1,1,-2.1445471800093103,-2.459925511121393,-1.9916231295773121,-1.574788563918717,0.3442634149234432,0.3916464168528553,-2.048308048513365,-1.7565250579131293,-1.7097120825000167,-0.35347352257287784,0.15826329539749684,-1.310419180097965,0.2302322746314767,0.3581403891754813,0.7955054245933546
St. Mary's College of California,Yes,2643,1611,465,36,80,2615,248,13332,6354,630,1584,88.0,89,16.1,17,9619,78,5.996998638788146,Medium,1,1,0.31029938043941935,0.0400688442616145,0.675328745331237,0.3409954765136213,-0.19060927051232396,0.7825578135290102,0.6339700077405097,0.5710728149223133,1.0351018728628827,0.6005650532112241,0.5495374102901839,-0.3398815888114029,0.3377089849159633,0.3581403891754813,-0.9345881852129091
